time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-03-13T13:40:06.060Z,19.2334995,-155.4290009,32.87,2.03,md,48,120,0.03003,0.14,hv,hv71425647,2020-03-13T13:43:25.830Z,"6km ENE of Pahala, Hawaii",earthquake,0.55,0.84,0.13,19,automatic,hv,hv
2020-03-13T13:35:18.400Z,32.6296667,-115.8413333,3.39,1.43,ml,22,111,0.07057,0.23,ci,ci38393114,2020-03-13T14:26:57.016Z,"18km SE of Ocotillo, CA",earthquake,0.38,0.45,0.233,12,reviewed,ci,ci
2020-03-13T13:30:21.993Z,61.6179,-151.0047,50.5,1.8,ml,,,,0.48,ak,ak0203cy5g3q,2020-03-13T13:39:53.297Z,"53km WSW of Willow, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-03-13T13:25:20.830Z,17.9556,-66.813,11,2.8,md,8,215,0.069,0.24,pr,pr2020073015,2020-03-13T14:00:10.599Z,"4km S of Indios, Puerto Rico",earthquake,1.39,0.8,0,3,reviewed,pr,pr
2020-03-13T13:13:46.399Z,36.9994,-116.2212,5.6,-0.3,ml,18,108.18,0.056,0.183,nn,nn00718951,2020-03-14T02:08:23.590Z,"48km ENE of Beatty, Nevada",earthquake,,1.7,0.34,6,reviewed,nn,nn
2020-03-13T13:07:29.130Z,17.8845,-66.736,3,3.19,md,9,217,0.1694,0.2,pr,pr2020073013,2020-03-16T13:53:54.040Z,"8km SSW of Tallaboa, Puerto Rico",earthquake,1.03,0.72,0.27,6,reviewed,pr,pr
2020-03-13T13:06:41.248Z,33.2933,139.5175,10,4.7,mb,,74,0.305,0.56,us,us60008ezs,2020-03-16T13:33:04.040Z,"35km NW of Hachijo-jima, Japan",earthquake,2.4,1.9,0.042,170,reviewed,us,us
2020-03-13T12:56:02.600Z,36.0493333,-120.6183333,5.1,2.03,md,48,149,0.02645,0.06,nc,nc73353480,2020-03-14T02:04:02.927Z,"24km NW of Parkfield, CA",earthquake,0.28,0.31,0.221,37,reviewed,nc,nc
2020-03-13T12:47:55.850Z,38.765667,-122.7164993,1.54,0.97,md,16,139,0.007699,0.04,nc,nc73353475,2020-03-13T15:17:03.258Z,"2km WSW of Anderson Springs, CA",earthquake,0.27,0.33,0.05,5,automatic,nc,nc
2020-03-13T12:43:55.660Z,17.8906,-67.0303,7,2.54,md,3,268,0.1403,0.13,pr,pr2020073012,2020-03-13T13:20:58.182Z,"9km S of La Parguera, Puerto Rico",earthquake,2.65,1.22,0,1,reviewed,pr,pr
2020-03-13T12:41:36.580Z,33.8536667,-116.3061667,3.28,1.93,ml,56,49,0.06284,0.15,ci,ci38393098,2020-03-13T19:13:04.290Z,"9km ENE of Thousand Palms, CA",earthquake,0.13,0.32,0.142,53,reviewed,ci,ci
2020-03-13T12:34:03.760Z,17.9253,-66.8988,15,2.45,md,6,225,0.0535,0.17,pr,pr2020073014,2020-03-13T14:18:28.911Z,"5km S of Guanica, Puerto Rico",earthquake,1.5,0.72,0,1,reviewed,pr,pr
2020-03-13T12:15:44.170Z,38.7468333,-122.696,4.22,0.1,md,7,165,0.02147,0.03,nc,nc73353470,2020-03-13T23:25:03.210Z,"3km S of Anderson Springs, CA",earthquake,1.37,0.91,,1,reviewed,nc,nc
2020-03-13T12:10:04.342Z,65.5282,-148.5596,11.7,1.1,ml,,,,0.26,ak,ak0203cxfosy,2020-03-13T12:13:06.120Z,"80km NNW of Ester, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-03-13T12:06:56.690Z,35.769,-117.5701667,10.47,0.59,ml,9,153,0.05167,0.09,ci,ci38393082,2020-03-13T12:10:27.079Z,"15km W of Searles Valley, CA",earthquake,0.38,0.56,0.168,5,automatic,ci,ci
2020-03-13T12:03:43.461Z,36.3451,-114.8651,0.2,1.4,ml,20,224.43,0.187,0.1468,nn,nn00718948,2020-03-14T02:08:22.174Z,"20km ENE of Nellis Air Force Base, Nevada",earthquake,,3.5,0.1,9,reviewed,nn,nn
2020-03-13T12:01:58.070Z,39.3158,-119.0076,7.5,1.3,ml,6,280.22,0.491,0.1496,nn,nn00718967,2020-03-14T02:08:37.002Z,"21km ESE of Silver Springs, Nevada",earthquake,,5.1,0.35,3,reviewed,nn,nn
2020-03-13T12:01:57.000Z,38.8151667,-122.8208333,2.45,1.54,md,42,52,0.009059,0.05,nc,nc73353465,2020-03-13T21:50:03.229Z,"7km NW of The Geysers, CA",earthquake,0.16,0.26,0.139,6,reviewed,nc,nc
2020-03-13T11:58:46.051Z,59.6881,-153.3578,110.3,2.1,ml,,,,0.58,ak,ak0203cx4ms1,2020-03-13T12:06:54.509Z,"86km W of Anchor Point, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-03-13T11:57:02.670Z,17.899,-66.8491,9,2.46,md,7,236,0.0818,0.06,pr,pr2020073011,2020-03-13T12:54:50.381Z,"9km SSE of Maria Antonia, Puerto Rico",earthquake,0.64,0.51,0.44,3,reviewed,pr,pr
2020-03-13T11:43:03.830Z,36.016,-120.5765,2.8,0.41,md,9,160,0.033,0.04,nc,nc73353460,2020-03-13T23:23:04.197Z,"18km NW of Parkfield, CA",earthquake,0.38,0.9,0.424,2,reviewed,nc,nc
2020-03-13T11:37:26.567Z,61.2379,-152.2319,23.7,0.3,ml,,,,0.47,ak,ak0203cx03el,2020-03-13T11:39:26.930Z,"79km NW of Nikiski, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-03-13T11:34:40.013Z,63.7725,-147.033,0,1.5,ml,,,,0.58,ak,ak0203cwzh4v,2020-03-13T11:41:07.596Z,"70km WSW of Delta Junction, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-03-13T11:34:19.291Z,39.2353,-120.0839,7.6,-0.2,ml,4,112.21,0.043,0.1135,nn,nn00718966,2020-03-14T02:08:34.964Z,"2km W of Tahoe Vista, California",earthquake,,2.4,0.33,2,reviewed,nn,nn
2020-03-13T11:27:58.170Z,38.8161667,-122.8265,2.5,0.27,md,5,103,0.00962,0.01,nc,nc73353455,2020-03-13T22:51:04.046Z,"8km NW of The Geysers, CA",earthquake,0.6,1.19,,1,reviewed,nc,nc
2020-03-13T11:18:03.107Z,59.908,-151.472,65.7,2.3,ml,,,,0.5,ak,ak0203cwvysw,2020-03-13T11:28:33.280Z,"21km NNW of Fritz Creek, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-03-13T11:13:18.570Z,35.685,-117.4481667,13.79,1.18,ml,15,176,0.1736,0.18,ci,ci38393058,2020-03-13T11:17:04.745Z,"10km SSW of Searles Valley, CA",earthquake,0.53,1.21,0.178,13,automatic,ci,ci
2020-03-13T11:11:43.640Z,35.679,-117.4598333,10.84,1.55,ml,24,114,0.1722,0.17,ci,ci38393050,2020-03-13T11:15:31.736Z,"11km SSW of Searles Valley, CA",earthquake,0.33,0.73,0.162,24,automatic,ci,ci
2020-03-13T11:05:04.250Z,17.971,-66.9571,8,2.52,md,8,198,0.078,0.12,pr,pr2020073009,2020-03-13T12:13:47.484Z,"4km WSW of Fuig, Puerto Rico",earthquake,0.67,0.86,0.02,3,reviewed,pr,pr
2020-03-13T11:04:53.583Z,61.2532,-152.2121,30.8,0.3,ml,,,,0.54,ak,ak0203cwt2os,2020-03-13T11:07:17.275Z,"80km NW of Nikiski, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-03-13T11:03:58.000Z,33.2731667,-116.0021667,5.18,1.48,ml,51,33,0.01532,0.2,ci,ci38393042,2020-03-13T15:00:36.900Z,"5km WSW of Salton City, CA",earthquake,0.19,0.44,0.145,32,reviewed,ci,ci
2020-03-13T11:00:31.228Z,62.3379,-150.3271,52.2,1.8,ml,,,,0.56,ak,ak0203cws63s,2020-03-13T11:05:36.464Z,"11km W of Talkeetna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-03-13T10:57:48.500Z,35.49883333,-96.81966667,7,1.79,ml,30,58,0.1565692758,0.19,ok,ok2020fcjx,2020-03-13T15:26:13.296Z,"7km E of Meeker, Oklahoma",earthquake,,0.5,0.2,7,reviewed,ok,ok
2020-03-13T10:53:51.009Z,36.54383333,-98.63416667,7,0.67,ml,8,131,0.05758869913,0.09,ok,ok2020fcju,2020-03-13T21:03:07.575Z,"29km S of Alva, Oklahoma",earthquake,,1.2,0.32,4,reviewed,ok,ok
2020-03-13T10:53:33.370Z,38.7926674,-122.7839966,3.58,0.57,md,15,99,0.003107,0.02,nc,nc73353450,2020-03-13T12:47:03.552Z,"3km NW of The Geysers, CA",earthquake,0.34,0.83,0.02,2,automatic,nc,nc
2020-03-13T10:49:02.128Z,63.0858,-150.4819,31.2,1.5,ml,,,,1.18,ak,ak0203cwh6c9,2020-03-13T10:53:43.506Z,"84km WSW of Cantwell, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-03-13T10:44:36.000Z,17.8441,-66.8228,9,2.62,md,8,255,0.1426,0.08,pr,pr2020073010,2020-03-13T12:05:00.283Z,"16km SSE of Guanica, Puerto Rico",earthquake,0.77,1.08,0.31,4,reviewed,pr,pr
2020-03-13T10:41:25.160Z,34.4688333,-118.1058333,11.58,0.71,ml,18,48,0.06868,0.09,ci,ci38393034,2020-03-13T14:16:27.930Z,"4km SSE of Vincent, CA",earthquake,0.18,0.35,0.144,6,reviewed,ci,ci
2020-03-13T10:35:04.640Z,17.9306,-67.01,7,2.73,md,7,236,0.1251,0.09,pr,pr2020073008,2020-03-13T11:06:34.146Z,"6km SE of La Parguera, Puerto Rico",earthquake,0.8,0.29,0.16,3,reviewed,pr,pr
2020-03-13T10:23:42.010Z,39.6529,-119.7836,11.5,0.8,ml,5,129.31,0.144,0.1053,nn,nn00718965,2020-03-14T02:08:32.932Z,"5km ENE of Lemmon Valley, Nevada",earthquake,,4,0.5,3,reviewed,nn,nn
2020-03-13T10:22:51.950Z,43.6966666666667,-121.216333333333,-0.44,-0.63,md,3,314,,0.3,uw,uw61582612,2020-03-13T18:28:01.660Z,"23km E of La Pine, Oregon",earthquake,2.7,24.32,0.338622079396261,2,reviewed,uw,uw
2020-03-13T10:21:35.420Z,38.7663345,-122.7285004,1.55,0.59,md,7,111,0.005524,0.04,nc,nc73353445,2020-03-13T10:39:03.757Z,"3km ESE of The Geysers, CA",earthquake,1.13,1.55,,1,automatic,nc,nc
2020-03-13T10:19:13.860Z,44.6683333,-110.0246667,12.43,0.56,md,7,104,0.09693,0.19,uu,uu60363007,2020-03-13T15:18:22.550Z,"67km ENE of Old Faithful Geyser, Wyoming",earthquake,0.68,1.25,0.175,6,reviewed,uu,uu
2020-03-13T10:13:29.864Z,50.406,154.1276,214.78,4.3,mb,,130,3.499,0.74,us,us60008eyb,2020-03-13T10:48:04.040Z,"144km WSW of Severo-Kuril'sk, Russia",earthquake,9,7.4,0.055,92,reviewed,us,us
2020-03-13T10:11:57.890Z,52.0661667,-176.121,0.35,-0.18,ml,5,106,0.01958,0.1,av,av70877559,2020-03-17T18:40:07.870Z,"42km ENE of Adak, Alaska",earthquake,0.3,0.33,0.358,5,reviewed,av,av
2020-03-13T10:01:05.670Z,17.9308,-66.8811,14,2.39,md,6,224,0.0443,0.14,pr,pr2020073007,2020-03-13T10:39:46.329Z,"5km SSE of Guanica, Puerto Rico",earthquake,1.32,0.57,0.26,2,reviewed,pr,pr
2020-03-13T09:49:17.738Z,60.3713,-141.0361,16.1,1.4,ml,,,,0.52,ak,ak0203cvvry5,2020-03-13T09:52:41.909Z,"84km ENE of Cape Yakataga, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-03-13T09:36:28.670Z,35.6266667,-117.4711667,9.32,1.26,ml,18,154,0.04074,0.19,ci,ci38393026,2020-03-13T09:47:40.300Z,"17km SSW of Searles Valley, CA",earthquake,0.4,0.79,0.229,17,automatic,ci,ci
2020-03-13T09:34:47.010Z,38.7558333,-122.7271667,2.44,1.14,md,42,115,0.006027,0.07,nc,nc73353440,2020-03-13T20:19:02.810Z,"4km SE of The Geysers, CA",earthquake,0.27,0.27,0.16,6,reviewed,nc,nc
2020-03-13T09:26:31.860Z,33.0871667,-116.5531667,8.86,0.69,ml,27,57,0.03777,0.2,ci,ci38393018,2020-03-16T18:55:00.353Z,"5km ENE of Julian, CA",earthquake,0.25,0.58,0.101,9,reviewed,ci,ci
2020-03-13T09:26:02.560Z,38.8043327,-122.8219986,2.13,0.89,md,21,73,0.007209,0.02,nc,nc73353435,2020-03-13T11:46:02.442Z,"6km WNW of The Geysers, CA",earthquake,0.21,0.47,0.12,4,automatic,nc,nc
2020-03-13T09:21:18.450Z,19.424,-155.6163333,-1.96,1.27,md,41,78,0.02367,0.2,hv,hv71425392,2020-03-13T20:59:28.550Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.22,0.31,0.145,19,reviewed,hv,hv
2020-03-13T09:09:02.550Z,36.1526667,-118.0708333,1.11,1.52,ml,16,92,0.1783,0.18,ci,ci38393010,2020-03-13T13:43:46.704Z,"16km SSW of Olancha, CA",earthquake,0.3,0.66,0.198,22,reviewed,ci,ci
2020-03-13T09:04:31.830Z,43.7343333333333,-121.2285,-1.6,-0.31,md,5,148,,0.1,uw,uw61582602,2020-03-13T17:00:45.820Z,"21km ESE of Three Rivers, Oregon",earthquake,0.64,0.28,0.1229556609818,5,reviewed,uw,uw
2020-03-13T08:53:47.940Z,38.8268318,-122.8529968,2.3,0.69,md,20,68,0.00311,0.01,nc,nc73353425,2020-03-13T09:36:03.232Z,"10km WNW of The Geysers, CA",earthquake,0.23,0.48,0.14,3,automatic,nc,nc
2020-03-13T08:44:34.810Z,38.8100014,-122.8301697,1.82,0.61,md,12,63,0.001372,0.02,nc,nc73353420,2020-03-13T09:22:02.878Z,"7km WNW of The Geysers, CA",earthquake,0.32,0.58,0.36,2,automatic,nc,nc
2020-03-13T08:42:46.010Z,33.4773333,-116.4361667,12.53,0.9,ml,20,77,0.1126,0.16,ci,ci38392986,2020-03-13T08:46:21.330Z,"24km ESE of Anza, CA",earthquake,0.25,0.73,0.172,16,automatic,ci,ci
2020-03-13T08:41:23.770Z,19.1658325,-155.4753265,34.75,1.84,md,46,93,0.01623,0.12,hv,hv71425372,2020-03-13T08:44:53.830Z,"4km S of Pahala, Hawaii",earthquake,0.6,0.82,0.13,4,automatic,hv,hv
2020-03-13T08:36:50.250Z,35.626,-117.4415,8.16,1.19,ml,15,167,0.04287,0.17,ci,ci38392978,2020-03-13T13:43:59.745Z,"16km SSW of Searles Valley, CA",earthquake,0.48,0.79,0.207,13,reviewed,ci,ci
2020-03-13T08:36:17.026Z,61.8781,-150.1227,21.8,2.3,ml,,,,1.17,ak,ak0203cv7jfz,2020-03-13T08:47:19.801Z,"15km NNW of Willow, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-03-13T08:35:01.350Z,59.4756,-152.4169,61.4,2.6,ml,,,,0.58,ak,ak0203cv7azv,2020-03-13T09:02:16.040Z,"47km SW of Anchor Point, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-03-13T08:33:48.850Z,33.8516667,-116.3073333,3.56,1.52,ml,47,59,0.06093,0.18,ci,ci38392970,2020-03-13T18:59:42.232Z,"8km ENE of Thousand Palms, CA",earthquake,0.16,0.55,0.16,35,reviewed,ci,ci
2020-03-13T08:32:40.210Z,35.8225,-117.6635,4.45,0.75,ml,11,74,0.05405,0.19,ci,ci38392962,2020-03-13T08:36:25.492Z,"22km N of Ridgecrest, CA",earthquake,0.34,0.8,0.1,10,automatic,ci,ci
2020-03-13T08:30:40.550Z,17.8611,-66.8386,15,1.55,md,7,250,0.121,0.12,pr,pr2020073006,2020-03-13T08:53:44.150Z,"14km SSE of Guanica, Puerto Rico",earthquake,1.41,0.9,0.23,4,reviewed,pr,pr
2020-03-13T08:26:33.043Z,60.0881,-140.6927,0.1,2.5,ml,,,,0.81,ak,ak0203cv5g2c,2020-03-13T08:50:14.040Z,"79km NW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-03-13T08:24:56.860Z,34.0361667,-117.2351667,5.05,0.83,ml,30,71,0.0796,0.15,ci,ci38392954,2020-03-13T20:53:32.941Z,"3km ESE of Loma Linda, CA",earthquake,0.18,0.52,0.176,16,reviewed,ci,ci
2020-03-13T08:20:37.790Z,37.6673333,-118.8326667,1.44,0.64,md,12,126,0.01796,0.03,nc,nc73353415,2020-03-13T17:02:02.908Z,"13km ENE of Mammoth Lakes, CA",earthquake,0.41,0.81,0.179,13,reviewed,nc,nc
2020-03-13T08:19:17.818Z,60.5472,-151.9067,75.6,1.1,ml,,,,0.61,ak,ak0203cv3wv9,2020-03-13T08:22:08.198Z,"35km W of Kenai, Alaska",earthquake,,1.2,,,automatic,ak,ak
2020-03-13T08:16:50.370Z,35.936,-117.4798333,2.97,1.96,ml,24,120,0.0989,0.14,ci,ci38392946,2020-03-13T08:27:47.370Z,"20km NNW of Searles Valley, CA",earthquake,0.29,1.48,0.147,25,automatic,ci,ci
2020-03-13T08:16:26.750Z,36.0621667,-89.8123333,11.16,1.21,md,10,80,0.06474,0.05,nm,nm60282777,2020-03-16T15:13:24.210Z,"2km SSE of Steele, Missouri",earthquake,0.43,1.09,0.125,7,reviewed,nm,nm
2020-03-13T08:15:33.780Z,35.8596667,-117.6961667,6.31,1.2,ml,21,73,0.07562,0.12,ci,ci38392938,2020-03-13T08:19:17.733Z,"21km ESE of Little Lake, CA",earthquake,0.21,0.49,0.128,18,automatic,ci,ci
2020-03-13T08:15:13.650Z,18.1168,-67.1476,11,2.23,md,5,244,0.0854,0.04,pr,pr2020073005,2020-03-13T08:48:00.238Z,"3km SW of Hormigueros, Puerto Rico",earthquake,0.81,0.41,0.13,5,reviewed,pr,pr
2020-03-13T08:14:59.060Z,35.8926667,-117.7028333,5.22,0.51,ml,10,69,0.06965,0.12,ci,ci38392930,2020-03-13T08:18:47.076Z,"19km ESE of Little Lake, CA",earthquake,0.27,1.26,0.158,6,automatic,ci,ci
2020-03-13T08:04:02.274Z,37.6276,-105.5126,5,1.1,ml,,123,0.118,0.36,us,us70008f2m,2020-03-24T14:19:23.040Z,"33km ENE of Alamosa East, Colorado",earthquake,1.8,1.9,0.105,12,reviewed,us,us
2020-03-13T08:00:57.450Z,36.1105,-117.8548333,3.8,0.92,ml,13,135,0.007065,0.07,ci,ci38392922,2020-03-14T00:20:10.214Z,"11km NE of Coso Junction, CA",earthquake,0.17,0.18,0.228,5,reviewed,ci,ci
2020-03-13T08:00:29.537Z,61.3697,-150.029,33.1,1.3,ml,,,,0.56,ak,ak0203cuzv61,2020-03-13T08:06:55.055Z,"17km SSW of Big Lake, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-03-13T08:00:13.380Z,36.1081667,-117.8491667,2.97,1.3,ml,15,77,0.01046,0.1,ci,ci38392914,2020-03-13T13:53:19.059Z,"11km NE of Coso Junction, CA",earthquake,0.21,0.34,0.211,19,reviewed,ci,ci
2020-03-13T07:55:56.940Z,36.2836667,-120.8443333,9.15,1.34,md,21,129,0.07606,0.13,nc,nc73353400,2020-03-14T02:16:02.894Z,"21km SW of New Idria, CA",earthquake,0.54,0.66,0.295,12,reviewed,nc,nc
2020-03-13T07:49:58.670Z,38.8176651,-122.8170013,2.24,0.32,md,14,51,0.007875,0.03,nc,nc73353395,2020-03-13T08:15:03.489Z,"7km NW of The Geysers, CA",earthquake,0.26,0.59,0.23,2,automatic,nc,nc
2020-03-13T07:34:04.640Z,38.7985001,-122.7483368,1.89,0.57,md,8,176,0.009138,0.01,nc,nc73353390,2020-03-13T08:02:03.970Z,"2km NNE of The Geysers, CA",earthquake,0.51,0.98,,1,automatic,nc,nc
2020-03-13T07:27:23.540Z,36.7985,-121.533,7.66,1.4,md,36,53,0.03101,0.1,nc,nc73353385,2020-03-14T04:22:03.324Z,"5km S of San Juan Bautista, CA",earthquake,0.21,0.36,0.311,29,reviewed,nc,nc
2020-03-13T07:22:02.930Z,35.7153333,-117.5258333,5.86,1.63,ml,25,76,0.1159,0.14,ci,ci38392906,2020-03-13T07:33:00.860Z,"12km WSW of Searles Valley, CA",earthquake,0.23,1.03,0.142,26,automatic,ci,ci
2020-03-13T07:21:36.252Z,62.9748,-150.794,95,1.8,ml,,,,0.74,ak,ak0203cuiy13,2020-03-13T07:25:27.049Z,"80km NNW of Talkeetna, Alaska",earthquake,,0.9,,,automatic,ak,ak
2020-03-13T07:20:02.810Z,17.991,-66.7741,16,2.66,md,8,190,0.1063,0.21,pr,pr2020073004,2020-03-13T08:03:24.509Z,"2km S of Magas Arriba, Puerto Rico",earthquake,1.28,1.55,0.42,7,reviewed,pr,pr
2020-03-13T07:13:00.120Z,19.3361667,-155.1458333,6.03,3.08,ml,27,109,0.04842,0.09,hv,hv71425292,2020-03-13T19:09:01.210Z,"15km SE of Volcano, Hawaii",earthquake,0.37,0.94,0.127,40,reviewed,hv,hv
2020-03-13T07:12:45.710Z,19.4163333,-155.336,5.08,0.76,md,19,105,0.0271,0.07,hv,hv71425287,2020-03-13T18:56:52.850Z,"10km W of Volcano, Hawaii",earthquake,0.28,0.75,0.014,6,reviewed,hv,hv
2020-03-13T07:05:30.958Z,39.5222,-120.3193,8.8,1.2,ml,19,86.62,0.096,0.1283,nn,nn00718941,2020-03-14T02:08:12.503Z,"24km NNW of Truckee, California",earthquake,,1.7,0.29,7,reviewed,nn,nn
2020-03-13T07:02:04.604Z,32.6811,47.3561,10,4.8,mb,,57,2.784,0.67,us,us60008evx,2020-03-13T07:30:07.739Z,"8km E of Dehloran, Iran",earthquake,6.4,1.9,0.06,86,reviewed,us,us
2020-03-13T06:52:35.070Z,38.3565,-112.5986667,3.4,0.38,md,10,108,0.08608,0.08,uu,uu60363002,2020-03-13T15:14:13.770Z,"9km NNE of Beaver, Utah",earthquake,0.26,1.96,0.519,5,reviewed,uu,uu
2020-03-13T06:49:22.900Z,38.8168333,-122.8178333,2.45,1.31,md,39,49,0.008926,0.04,nc,nc73353380,2020-03-13T22:51:05.402Z,"7km NW of The Geysers, CA",earthquake,0.16,0.25,0.279,6,reviewed,nc,nc
2020-03-13T06:45:24.380Z,19.211834,-155.3834991,32.47,1.84,md,45,158,0.02876,0.12,hv,hv71425257,2020-03-13T06:48:37.110Z,"10km E of Pahala, Hawaii",earthquake,0.57,0.85,0.02,6,automatic,hv,hv
2020-03-13T06:41:46.688Z,38.0366,-118.5299,12.3,0.5,ml,4,328.75,0.216,0.0781,nn,nn00718964,2020-03-14T02:08:31.203Z,"54km S of Hawthorne, Nevada",earthquake,,13.9,0,1,reviewed,nn,nn
2020-03-13T06:32:59.270Z,52.0701667,-176.1255,2.69,0.2,ml,5,115,0.02024,0.1,av,av70877554,2020-03-17T18:37:06.090Z,"42km ENE of Adak, Alaska",earthquake,0.42,0.86,0.413,5,reviewed,av,av
2020-03-13T06:30:41.520Z,38.8134995,-122.8225021,2.18,0.93,md,21,55,0.006971,0.02,nc,nc73353375,2020-03-13T08:58:03.449Z,"7km NW of The Geysers, CA",earthquake,0.21,0.42,0.14,3,automatic,nc,nc
2020-03-13T06:21:05.910Z,63.8026,-147.1103,13.2,3.7,ml,,,,0.6,ak,ak0203ctxg61,2020-03-13T20:14:11.979Z,"71km WSW of Delta Junction, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-03-13T06:10:58.620Z,52.0643333,-176.0718333,7.4,-0.32,ml,5,147,0.02379,0.08,av,av70877549,2020-03-16T16:04:08.560Z,"45km ENE of Adak, Alaska",earthquake,0.6,0.88,0.285,5,reviewed,av,av
2020-03-13T06:08:23.860Z,19.2101669,-155.4190063,32.41,2.27,md,28,149,0.03395,0.12,hv,hv71425227,2020-03-13T06:11:45.990Z,"6km E of Pahala, Hawaii",earthquake,0.8,0.65,0.12,3,automatic,hv,hv
2020-03-13T06:07:33.117Z,31.7451,-103.7995,5,2.6,mb_lg,,45,0.275,0.3,us,us60008eva,2020-03-13T20:07:34.704Z,"19km WNW of Mentone, Texas",earthquake,1.1,1.9,0.095,42,reviewed,us,us
2020-03-13T06:04:10.660Z,38.154,-89.945,14.92,2.29,md,13,84,0.3595,0.18,nm,nm60102223,2020-03-17T18:47:11.751Z,"7km SE of Red Bud, Illinois",earthquake,0.41,0.91,0.13,8,reviewed,nm,nm
2020-03-13T05:51:22.430Z,35.6878333,-117.6105,9.24,0.91,ml,13,76,0.1141,0.19,ci,ci38392874,2020-03-13T05:54:58.330Z,"10km NE of Ridgecrest, CA",earthquake,0.72,1.37,0.146,11,automatic,ci,ci
2020-03-13T05:49:44.140Z,19.2189999,-155.4329987,30.77,1.75,md,35,128,0.03826,0.17,hv,hv71425197,2020-03-13T05:52:51.880Z,"5km ENE of Pahala, Hawaii",earthquake,0.72,1.04,0.11,4,automatic,hv,hv
2020-03-13T05:49:14.740Z,35.6855,-117.6003333,9.11,1.24,ml,12,134,0.1224,0.18,ci,ci38392866,2020-03-13T13:54:05.627Z,"10km NE of Ridgecrest, CA",earthquake,0.67,1.29,0.032,4,reviewed,ci,ci
2020-03-13T05:48:50.380Z,35.6798333,-117.6071667,3.7,1.47,ml,22,76,0.1174,0.19,ci,ci38392858,2020-03-13T05:59:40.600Z,"9km NE of Ridgecrest, CA",earthquake,0.32,1.01,0.133,21,automatic,ci,ci
2020-03-13T05:40:42.650Z,35.6545,-117.4091667,10.38,1.39,ml,18,130,0.1343,0.24,ci,ci38392850,2020-03-13T05:44:22.814Z,"12km SSW of Trona, CA",earthquake,0.48,1.21,0.222,17,automatic,ci,ci
2020-03-13T05:34:46.960Z,61.4198,-152.2834,7.4,0.6,ml,,,,0.55,ak,ak0203ctetvt,2020-03-13T19:35:11.630Z,"97km NNW of Nikiski, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-03-13T05:32:43.680Z,38.786335,-122.7653351,1.73,0.78,md,13,101,0.01493,0.02,nc,nc73353365,2020-03-13T05:59:02.704Z,"1km NW of The Geysers, CA",earthquake,0.29,0.54,0.1,3,automatic,nc,nc
2020-03-13T05:30:13.280Z,48.0396667,-115.3041667,5.96,0.72,ml,3,201,0.395,0.1,mb,mb80384974,2020-03-13T15:09:32.840Z,"43km SSE of Libby, Montana",earthquake,1.08,8.66,,0,reviewed,mb,mb
2020-03-13T05:22:05.871Z,63.4913,-149.8244,8.7,1.3,ml,,,,0.14,ak,ak0203ctc8a3,2020-03-13T05:25:30.829Z,"44km WNW of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-03-13T05:19:47.050Z,47.2571666666667,-119.300833333333,5.15,0.73,md,5,138,,0.1,uw,uw61582582,2020-03-13T18:33:03.020Z,"7km N of Moses Lake North, Washington",earthquake,0.5,3.18,0.165190847015128,4,reviewed,uw,uw
2020-03-13T05:16:22.560Z,38.8196667,-122.8311667,2.6,0.29,md,6,134,0.004579,0.03,nc,nc73353360,2020-03-13T23:20:02.878Z,"8km NW of The Geysers, CA",earthquake,0.75,1.73,,1,reviewed,nc,nc
2020-03-13T05:13:39.888Z,57.0662,-153.8379,34.4,1.8,ml,,,,0.42,ak,ak0203ctadgk,2020-03-13T05:27:11.471Z,"53km S of Larsen Bay, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-03-13T05:06:12.070Z,19.2133331,-155.4369965,34.08,1.89,md,50,132,0.04439,0.12,hv,hv71425127,2020-03-13T05:09:29.060Z,"4km E of Pahala, Hawaii",earthquake,0.5,0.65,0.09,10,automatic,hv,hv
2020-03-13T05:02:01.784Z,38.7113,-119.7487,9.2,1.8,ml,18,67.59,0.137,0.1431,nn,nn00718937,2020-03-14T02:08:06.918Z,"19km S of Gardnerville Ranchos, Nevada",earthquake,,1.3,0.15,7,reviewed,nn,nn
